Reporter,Partner,Product categories,Indicator Type,Indicator,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Singapore,...,...,Development,GDP (current US$ Mil),         307871.91,         302245.90,         289941.00,         275370.00,         236420.00,         192406.00,         192231.00,         179981.00,         147794.00,         127418.00,         114187.00,          97002.30,          91941.80,          89285.10,          95836.00,          86285.30,          85707.60,         100164.00,          96401.00,          87891.60,          73775.70,          60644.90,          52157.50,          45473.10,          38899.90,          31392.97,          26515.37
Singapore,...,...,Export,No. Of Export partners,            222.00,            217.00,            215.00,            187.00,            141.00,            144.00,            141.00,            142.00,            140.00,            141.00,            140.00,            140.00,            211.00,            212.00,            216.00,            209.00,            138.00,            137.00,            137.00,            139.00,            119.00,            117.00,            118.00,            115.00,            118.00,            118.00,
Singapore,...,...,Export,No. Of Export products,           4285.00,           4287.00,           4294.00,           4406.00,           4298.00,           4297.00,           4303.00,           4301.00,           4443.00,           4457.00,           4471.00,           4470.00,           4618.00,           4654.00,           4653.00,           4691.00,           4681.00,           4696.00,           4740.00,           4792.00,           4850.00,           4805.00,           4783.00,           4814.00,           4817.00,           4822.00,
Singapore,...,...,Import,No. Of Import partners,            224.00,            219.00,            218.00,            189.00,            145.00,            143.00,            143.00,            142.00,            140.00,            139.00,            139.00,            140.00,            200.00,            198.00,            202.00,            201.00,            135.00,            134.00,            135.00,            136.00,            118.00,            117.00,            117.00,            115.00,            118.00,            115.00,
Singapore,...,...,Import,No. Of Import products,           4324.00,           4328.00,           4328.00,           4460.00,           4343.00,           4342.00,           4338.00,           4353.00,           4588.00,           4606.00,           4588.00,           4592.00,           4692.00,           4741.00,           4742.00,           4754.00,           4767.00,           4758.00,           4790.00,           4858.00,           4895.00,           4892.00,           4887.00,           4884.00,           4899.00,           4876.00,
Singapore,...,...,Tariff,No. Of Tariff Agreement,             17.00,             16.00,             14.00,              1.00,             13.00,             13.00,             13.00,             13.00,              2.00,              7.00,              1.00,              3.00,              2.00,              2.00,              2.00,              2.00,              2.00,              2.00,,              1.00,,,,,,              1.00,
Singapore,...,...,Development,Trade Balance (current US$ Mil),          75238.39,          70179.81,          65669.00,          72691.00,          62459.00,          45273.00,          40141.00,          55482.00,          44115.00,          38007.00,          30122.00,          26706.00,          16228.00,          14473.00,          11780.00,          14521.00,          18260.00,          14443.00,          15628.00,          14678.00,          11916.00,           5990.60,           6328.60,           6003.40,           3909.70,           3463.85,           2538.58
Singapore,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          51501.10,          48369.90,          43912.05,          42681.96,          36350.53,          26302.52,          31080.84,          28924.63,          26491.28,          19757.04,          15371.49,          10128.13,           6858.76,,,,,,,,,,,,,,
Singapore,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          44418.93,          43689.14,          39168.34,          37995.26,          33665.59,          25927.37,          33754.83,          31908.13,          27211.16,          20515.79,          16188.21,          11068.22,           8861.66,           7205.24,           7115.54,           5695.75,           4864.62,,,,,,,,,,
Singapore,"Hong Kong, China",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          45108.69,          45829.10,          44734.50,          45168.69,          41210.06,          31234.43,          35129.93,          31319.56,          27293.86,          21522.02,          17641.29,          14422.09,          11456.56,          10818.99,          10838.36,           8803.86,           9221.33,          12018.78,,          10132.42,           8421.66,           6419.78,           4962.88,           4251.88,           3426.16,           2824.08,
Singapore,Indonesia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          38370.29,          40546.91,          43318.66,          42782.08,          33055.51,          26118.11,          35678.07,          29436.56,          24881.05,          22102.89,          19021.19,          15780.56,,,,,,,,,,,,,,,
Singapore,Indonesia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,          14251.27,,,,,,           8328.78,,,,,,,,,,,,,,,
Singapore,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,           8939.66,           9332.73,          10400.18,           8511.98,           7230.55,           8837.78,,           9224.52,           6797.24,           5526.21,           4825.22,           5114.20,           4597.80,           3820.30,
Singapore,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,          26230.75,          24425.41,          18727.16,          25942.80,          21547.45,          19932.14,          19233.29,          19093.62,          15393.00,          14577.96,          16082.40,          23153.99,          18491.11,          17029.42,          23283.43,,          26330.26,          22597.07,          18650.38,          15200.56,          14104.63,          12260.46,          10602.49,
Singapore,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          21600.97,          24029.92,          25625.76,,,,          17967.95,,,,,,,,,,,,,           5405.43,,,,,,,
Singapore,Malaysia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          48998.14,          49912.36,          50311.32,          49988.26,          41969.30,          30913.38,          40884.01,          38588.52,          35504.90,          30384.99,          27268.12,          22780.45,          21805.45,          21120.88,          25025.86,          18984.97,          16745.52,          21820.80,,          22679.67,          19118.00,          10494.65,           7938.26,           8818.12,           6894.61,           6112.17,
Singapore,Malaysia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          39036.49,          40829.44,          40409.59,          39124.54,          36342.48,          28514.86,          38166.02,          34430.42,          31171.49,          27334.53,          24972.50,          21547.94,          21213.54,          20092.96,          22832.00,          17285.86,          15722.56,          19904.94,,          19267.84,          16805.60,          14041.29,          10615.83,          10060.58,           8283.96,           6558.95,
Singapore,"Other Asia, nes",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,           6265.36,           8225.40,           5594.04,           4744.50,,,,,,,,,,
Singapore,"Other Asia, nes",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          29992.23,          28986.70,          25286.30,          26976.05,          19741.16,,,          16486.91,          15997.86,          13322.50,           9921.79,,,,           5966.70,,,           5690.59,,,           3951.20,           3381.33,           3097.47,           3092.90,           2901.70,           2419.04,
Singapore,Saudi Arabia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,           3695.76,           3393.94,           3245.57,           2388.93,
Singapore,Thailand,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,           5745.55,,           6828.18,           5380.10,           4215.22,           3956.26,           3704.43,           3494.96,           2465.09,
Singapore,Thailand,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,           5409.05,           5162.25,,           5247.45,           4862.13,           6790.53,,           6423.33,           4904.34,           3515.75,,,,,
Singapore,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          24246.91,          23945.96,          22625.94,          22359.45,          22951.03,          17709.24,          24169.86,          26675.30,          27635.19,          23870.56,          23293.56,          20557.84,          19093.80,          18741.00,          23891.13,          22055.85,          21868.10,          23024.95,,          21589.95,          18177.12,          15062.46,          13392.95,          11653.76,          11234.42,          10427.27,
Singapore,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          37902.80,          38856.38,          38725.52,          39508.66,          35618.98,          29215.35,          37893.44,          32704.24,          30279.00,          23443.16,          20700.50,          17982.73,          16599.86,          19148.65,          20269.80,          19017.17,          18831.14,          22376.69,,          18740.27,          15701.68,          13852.62,          11879.90,          10445.17,           9742.68,           8521.01,
Singapore,World,All Products,Tariff,Duty Free Imports (US$ Thousand),      366995000.86,      366995000.86,      372838380.82,      361338806.63,      302293932.76,      238509272.65,      310586729.88,      256177797.57,      233908298.36,      198207442.57,      172020689.18,      134780974.14,      115037507.62,      114777361.67,      133376812.27,      109504069.85,      100438373.05,      126572785.71,      126572785.71,      122508159.63,,,,,,       44704291.80,
