800,,,,,,,,,,,,,,,,,   50,,,   45,,,,,,,,,,,,,,  50 561,,,,   101,,,,,,   142,,,,,,,,,,,,,,   52,  67 995,   176,,,,,,,,0,,   168,,,,,   250,,,,,,   234,,,   41,,,,,,,,,,,,,,  1 359,,,,,,,   404,,   71,,,  33 424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   234,,,,,   215,,,,,,,,,,   224,,,,,,,,,,,   61,,,,   305,  219 499,,,,,,,,,,,,,,,,,,,   392,,,   61,,,  126 304,,,,,,,,,,,,,,,,,,,,,,  1 071,  32 638,   503,,,,,,,,,,,
834,,,,,,   717,,,,,,,,,,,,,,,,,,,,,,   80,,,,,,  232 210,,,,   184,,,,,,,,,,   343,  15 007,,,,,,,,,,  19 354,,,,,,,,,,,,,,,,,,,,,,   605,,,,,,,,,,,,,,,,,  4 968,,,,,,,   360,,,,,  33 613,,,,,,,   79,,,,,,,  7 218,,,,,,,,   113,,,,,,,,,  144 353,,   370,,,,,,,,,,,,,   407,,,,,,,,,,,,,,,,  68 609,,,,,,,,,,,,   214,,,,,,,   467,   409,,,,,,,   51,,,,,,,,,,,,,,,,,  19 706,,,   682,,   808,,,,,,,,,,  18 188,   488
894,,,,,,  123 777,,,,,,   81,,,,,,,,,,,,,,,,   469,,,,,,0,,,   10,   227,,,,,,   100,,,,,   116,,,,,,,,,,  27 297,,,,,,   235,,,,,,,,,,   65,,,,,,   311,   484,,,,,,,,,,,,,,,,  4 284,,,,,,,,,   146,,,   433,,,,,,,,,,,,,,  17 073,,,   220,,,,,,,,,,,,,,  41 255,,  2 360,,,,,,,,   160,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,   115,,,,,,,,,,  6 328,,,,,,,,,,,,,,,,,,,,,,,,   349,,,  1 987,  6 930,   459,,,,,,,,,,,  34 625
716,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  68 618,,,,,,,,,,,,,,,,,  478 855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  11 426,,,,,,,,,,,,,,,,,,,,,,,,,,,  19 136,,,,,,,,,,,,  17 966,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 569,,,,,,   12,,,,,,,,   410,,,   5,,,,,,,  12 178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   97,,   345,,,,,,,,,,,,,,,,,,,,,  5 298,,,,,,,,   46,,,,,,,,  3 112,,,,,,,,,,,,  2 437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   119,
120,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  95 527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  11 808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  105 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,   9,   20,,,,,,,,,,,,,,,,0,,,,,,,,,   19,,,  10 010,,,,,,,,,,,,,,,   5,,,  13 173,   1,,,,,   67,,,,,,,,,,  10 537,,,,,,,,,,,,,,,,,,,,,,,,,,,   1,,,   7,,,,,,,,,,,,,,,,,,,,,,   351,,,,,,,,,,,,,,,,,,,   19,,,,,,,,,,,,,,,,,,,,,,,,,   163,,,,,,,,,   88,,,,,,,,,   15,,,   81,0,,,,  22 094,,,   10,   150,,,,,,   5,,,,,   6,,,,,,,,,   476,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  30 992,,,  8 067,,,,,,,,,   715,,,,,,,,,,   98,,,,,,,,,,,,,,,,   886,,,   292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 614,  14 822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  9 529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,  10 334,,,,,,,,,,,,,,,,  4 357,,,,,,,,,,,,,,,  3 464,,,  10 616,  3 239,,,   283,,,,,,,,,,   164,,,,,  67 316,,,,,,,,   485,,,,,,,,  8 574,,,   970,,,   178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   358,,,,,,,,,,,  4 678,,,,   965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   442,,,,,,,   790,0,,,,,,,,,,  3 468,,,,,,,,,,,,,,,,,,,,,,,,,   747,,,,,,,,,,,,,,   51,,,,,,,,,,,
180,,,,,,  468 462,,,,,,,,,,,,,,,,,,,,,,,,,,,,  20 203,,,,,,,,,,,,,,,  3 647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  22 972,,,,,,,,,,,,,,,,,,,,,  113 409,,,,  15 895,,,,,,,,,,,,,,,,,,,  18 418,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 154,,,   65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   378,,,,,,,,,,,,,,   324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,   34,,,   342,,,,,,,,,,,,,,   154,,  16 115,,,,,,,,,,,  2 158,   52,,,  15 636,   90,,,  1 396,,,   107,,,,,  5 037,,,  1 048,,,,,,   50,  2 750,,,,,,,,  26 839,,,,,,,,  4 961,,,,,,   27,  1 965,,,,,,,,  1 537,,,,,,,,,,,,,,   5,,,   10,,,,,,,,,   772,,,,,,,,,,,  17 028,,,,,,,,,,,,,   221,,,,,,,,,,,  7 381,,,,,,,,,,,,,,,,   60,,,,,   65,,,,,,,,  2 009,,  9 416,,,,,,,,,,   4,,,,,,,,,,   9,,,,,  7 105,,,,   69,,,,,,,,,,   169,,,,,,,,,,,
678,,,,,,   468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   305,,,,,,,,,,,   11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   243,,,,,,,,,,,,,,,,,,,,,,,   206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 086,,,,,,  6 544,,,,,,,,,,,,,,,,,,  1 000,,   918,,,,  3 143,,,  2 286,,,,  1 420,,,,  1 564,,,  1 982,,,,,,  1 651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  6 287,,,,,,,,,,  3 068,,,,,,,,,,   926,,,,,  36 004,  9 127,,,,,  3 550,,,,,,,,,,,,,,,,,  2 060,,  4 509,,,,,,,,  167 905,  2 593,,
818,   237,   111,   543,,,   23,,   14,   322,   179,,   525,   716,   24,   11,   382,   112,,   246,   672,,   46,,,,,   23,,   137,,   65,   71,   67,   47,,,   135,   331,,   51,   305,,   21,   479,,,   65,   431,   26,,,   208,   124,,,   98,   250,   117,   99,   279,   243,,,   9,,   160,,   358,   14,   567,,,,   189,  3 089,,,,   36,,  9 692,   214,   7,  1 306,,,,,   7,   182,   70,,,,,   123,,   801,  1 481,   134,  1 359,   111,,   995,  4 657,,  1 455,  3 386,   142,   131,,  2 103,   48,,,  2 317,,   40,  2 936,,,,   48,   23,  2 445,   4,   241,,,,   152,,,   71,,   62,   1,,,   527,   14,   9,   379,,,  1 068,,   114,,   97,   586,,,   106,   436,   387,,,,,,   677,   407,   44,,   287,   282,   48,,   226,  9 311,   59,,,,,,,,,  4 546,   384,,   15,   41,   69,,   71,,,  1 372,   190,,   449,   249,  53 328,  15 184,,,   358,  1 775,  5 259,   47,   967,   147,,,,,,   495,   770,   21,,,   91,   67,   464,  3 051,   156,  6 679,,,   85,,   26,,,,  3 839,   26,   38
434,   677,   315,  1 551,,,,,,,   511,,  1 499,  2 044,,,  1 091,   318,,   702,  1 918,,,,,,,   66,,   390,,,,,,,,,   946,,,   871,,,  1 366,,,,  1 230,   74,,,   594,,,,,,,   283,   796,   694,,,,  8 384,   458,,  1 023,,  1 618,,,,   538,  8 821,,,,,,  27 674,   610,,  3 730,,,,,,,   200,,,,,   350,,  2 288,  4 228,   383,  3 879,,,,  13 295,,  4 156,  9 668,   403,   375,,  6 005,,,,  6 615,,,,,,,,,  6 980,,   688,,,,   433,,,,,   176,,,,  1 505,,,,,,  3 048,,,,   275,  1 674,,,   302,  1 246,  1 104,,,,,,  1 929,  1 163,,,   819,   806,,,   645,  26 586,,,,,,,,,,  12 976,  1 096,,,   117,   198,,,,,  3 917,   543,  4 753,  1 282,   710,  152 266,  38 599,,,  1 021,  5 069,  15 014,   133,  2 762,,,,,,,  1 414,  2 197,   58,,,,   189,  1 322,  8 712,   445,  19 067,,,   243,,,,,,  10 956,,
504,,,  9 188,,,,,,,,,,,,,,,,,   959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 286,,,,,,,,,,,,,,,,  1 271,,,,,,,,,,  15 056,,,,,,   984,,,,,,,,,   673,,,,,,,,,,,  1 171,,,,  1 296,,,,,,,,,,,   923,,,   803,,,,,,,,,,,,  1 088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 233,,,,,,,,,,,,  2 802,,,,,,,,  1 399,,,,,,,,,  1 763,,,,,,,,   828,,  1 250,,,,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  17 911,  196 164,,,  1 678,,,,,,,,,,,,,,,  15 855,,,,,,  21 455,,,  64 790,,  942 295,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 259,,,,,,,,,,,,  6 118,,,,,,,,,  2 388,,,,,,,,  1 058,,,,,,,,,,,,,,,,,,,,,,,,  23 208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,  74 433,,,,,,,,,,,,,,,,
788,,,  13 757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,   550,,,,,,,,,,,,,   607,,,,,,,,,,  3 870,,,,,,   903,,,,,,,,,,,,,,,,,,,,0,,,,  1 622,,,,,,,,,,,,,,  1 224,,,,,,,,   200,,,,   376,,,,,,,,,  7 275,,,,,,,,,,,   116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   325,,,,,,,,,,,,,,   589,,,,,,   375,,,,,,,,,,,,,,,,,,,   236,,,,,,,,,,,
732,,,   41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   140,,,,,,,,,,,,,,,   495,   523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   194,,,,   282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,   551,,,,,,   120,,,,,,,,,,,,,,,,,,,,,,,,,,   112,,,,,,   874,,,,,,,,,,,,,,,   526,   102,,,,,,,,,,,,,,,,,,,,,   332,,,,,,,,,,,,,,,,,  1 967,,,,   185,,,   161,,,,,   122,,,,,,,   505,,,,,,   100,   713,,,,,,,,   292,,,,,,,,,   184,,   286,,,   188,,,,,   108,,,   116,,   145,,,,,,,,   137,,,,,,,,,,,,,,,,,,,,   45,,,,,,,,  5 780,,,   398,,,,   108,   129,,,,,,,,,,,,,,,,   295,,,  3 289,   460,   603,,,,,,,,,,  1 991,  4 905
426,,,,,,,,,,,,,,,,,,,,,,,,,,,,   103,,,,,,,,,,,,,,,,   162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   122,,,,,,,,,,,,,,,,   308,,,,,,,,,,,,,,,,,,,,,,,,,,   51,,,,,,,,,,,,,,,,,   32,,   5,,,,,,,,,,,,,   308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 777,,,,,,,   51,,,,,,,,,,,,,,,,,   185,,,,   116,   95,,,,,,,,,,   77,   77
516,   64,,   716,,,  24 028,,   693,   74,   94,,   793,   901,,   74,   72,   48,,,   272,,   230,,,,,,   975,   790,,,   45,   105,   575,,,   175,   279,,,,,   48,  4 593,,,,,  1 652,,,   45,,  1 005,,,   112,   149,  4 707,   168,,,,,   257,,,,,   312,,,,   116,   793,,,,   128,,  13 401,   212,,,,,,,,   79,,,,,,,,   997,   133,   45,,   89,,   161,  1 219,,   168,,,  1 641,,,,,,   68,   186,,   52,,,   64,,   545,,,,,,,,   158,,,,,,,,,   203,,,,,   763,,   74,,,  1 453,,,   79,,   246,,,,,,   364,   249,   641,,,   52,,,   45,   672,   530,,,,,,,,,,   45,,   84,   242,,,,,,   138,  12 536,,   508,,,   294,,   290,   149,   634,,,   109,,,,,,,,   52,,,,   712,   380,,  2 540,  1 624,  1 553,,,,,,,,,,  4 473,  21 364
710,   59,   78,   348,,,  6 602,,,   623,,,  4 199,  3 523,,,   161,  2 469,   30,   113,  5 864,,   192,   61,,   158,,   147,  18 470,   979,   23,   23,  3 836,,  2 092,,,  2 303,  2 877,,   118,,,   650,  8 690,  1 786,,   118,   194,  1 302,,,  1 115,   479,   317,,   944,   953,   137,  7 456,   977,,,,,   837,,,   521,   68,  2 873,,,   47,   576,  5 608,,,   306,,,  33 946,  6 486,   26,  3 191,,,,,   90,   78,   30,   54,,,,,   16,  8 356,  1 191,   680,   142,  5 788,,  2 441,  10 652,   192,  1 070,   54,,  2 140,,   90,0,   33,   199,   903,  187 019,   308,   158,,   192,   14,   422,  13 336,   889,   54,   104,   163,,,,  4 711,,   78,,   11,,,,  1 058,  346 433,   211,  10 904,   23,   125,  17 440,,  1 402,   106,   21,  16 073,   21,   28,   533,   33,  1 523,,   59,   59,   116,   199,  1 485,  1 622,  19 125,,,  1 625,,  1 143,   773,  1 193,  2 094,   220,   26,,,,,,,   604,  2 683,  1 964,   28,   384,   427,,   201,,,  3 233,,,   488,   963,   97,  2 619,,  34 114,   116,  4 268,   113,,   151,   59,,,,,   26,   111,   792,,,,  4 621,  1 822,   175,  117 362,   26,  9 267,,   111,,,   296,   156,,,   83,  6 346,  61 875
748,,,,,,   4,,,,,,   8,,,,,,,,,,,,,,,,   161,,,,,,   7,,,,   4,,,,,,,,,,,   1,,,,,,,,,,   6,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   293,   2,,,,,,,,,,,,,,,,,,,,,,,  46 196,,,,,,,   4,,,,,,,,,,,,,,,,,,,,,,,,   2,,,,,,,,,,,,,,,,,,,   2,  20 848,,,,,,,,,,,,,,,,,,,,,,,,   1,,,,,   281,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 240,,,,,,,,   367,,,,,,,,   537,,,  7 735,,,,,,,,,,,,,,,,,,,,,,,   506,,,,,,,  5 747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   726,,,,,,,,,,,,,,,,,,,,,,,  9 802,  19 972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  17 244,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,  2 054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  243 776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  24 542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  37 576,,,,,,,,,,,,,,,,,,,,,,,  8 275,  2 542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 983,,,,,,,,,,,,,,,,,,,,,,,,,  6 131,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,  1 588,,,   5,,,,,,,,,,,   14,,,,,,,,,   77,,,,,,,,,,,,,,,   30,,,,,,,,   9,,   69,,,,,,,,,,,,,,,,,,,,,   102,,,   11,   7,,   25,   55,,,,,,,,   60,   539,,,,,,,,,,,,,,   201,,   2,,,,,,,,,,,,,,,   5,,,,,   9,,,,,,,   4,,,,,,,   51,,,,,   62,,,,,   84,,,,,,,,,,   4,,,  1 132,,,,,,,   55,,,,,,,,,  2 475,,   141,,,   19,,,,,,,,,   30,,,,,,,   18,,,,,   11,,,,,,,,,,,   28,,   14,,   188,   20,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,,,,  51 216,,,,,,,,,,,  927 756,,   274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  10 359,,,  99 487,,,,,,,,  133 914,   308,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 793,  5 379,,,,,,,,  422 476,,,,  9 873,,,,,,,,,,,,,,,,,,,  50 297,  31 352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  23 556,,,   620,,,,,,,,,,,,,,,,,,,,,,  25 298,,,,,,,,,,,,,,,,,,,,,,,,,
