,4,8,12,16,20,24,660,28,32,51,533,36,40,31,44,48,50,52,112,56,84,204,60,64,68,599,70,72,76,92,96,100,854,108,132,116,120,124,136,140,148,831,152,156,344,446,170,174,178,184,188,384,191,192,531,196,203,408,180,208,262,212,214,218,818,222,226,232,233,231,234,238,242,246,250,254,258,266,270,268,276,288,292,300,304,308,312,316,320,324,624,328,332,336,340,348,352,356,360,364,368,372,833,376,380,388,392,400,398,404,296,414,417,418,428,422,426,430,434,438,440,442,450,454,458,462,466,470,584,474,478,480,175,484,583,492,496,499,500,504,508,104,516,520,524,528,540,554,558,562,566,570,580,578,512,586,585,591,598,600,604,608,616,620,630,634,410,498,638,642,643,646,290,659,662,666,670,882,674,678,682,686,688,690,694,702,534,703,705,90,706,710,728,724,144,275,729,740,748,752,756,760,762,764,807,626,768,772,776,780,788,792,795,796,798,800,804,784,826,834,840,850,858,860,548,862,704,876,732,887,894,716
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  20 154,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 567,,,,,,,,,,,,,,,,,,,,,,,,   719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 653,,,,,,,,,,,,,,,,,,,  5 182,,,,,,,  19 997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 122,,,,,,,,  7 215,,,,,,,,,,,,,,,,,,,,,,,,,,,,  29 502,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 571,,,,,,,,,,,  2 606,  13 955
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   952,,,,,,,,,,,,,,,,,,,,,,,,,,,  50 738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  7 218,,,,,,,,,  2 181,  3 893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  39 410,,,,,,,,,,,,,,,,,,,,,,,,,  93 770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  51 986,,,,  24 121,,,,,,,,,,,,
690,,,,,,,,,,,,   59,,,,,   14,,,   26,,,,,,,,,,,,,,,,,,,,,,,,   80,,,,,,,,,,   26,,,,,,,,,,,,,,,,,,,,,   167,,,,,,   48,,,,,,,,,,,,,,,,,  1 651,   114,,,,,,   29,,,,,   178,,,,,,,,,,,,,   279,,,   1,,,,,,   383,,,,,,,,,,,,,   33,,,,,,   32,,,,,   17,,,,,,   229,,,,,,,,,   45,,,,,,,,,,,,,,,,,,,,   13,   224,,   10,   391,,,,,,,,,   237,,,,,,,,,,,,   5,,,   223,,,,,,,,,,,,,
706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,  18 044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,,,   49,,,   44,,,,,,,,,,,,,,  49 666,,,,   99,,,,,,   139,,,,,,,,,,,,,,   51,  77 724,   172,,,,,,,,0,,   165,,,,,   245,,,,,,   229,,,   40,,,,,,,,,,,,,,  1 334,,,,,,,   396,,   69,,,  32 852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   229,,,,,   211,,,,,,,,,,   220,,,,,,,,,,,   59,,,,   299,  141 160,,,,,,,,,,,,,,,,,,,  1 034,,,   59,,,  273 062,,,,,,,,,,,,,,,,,,,,,,  1 052,  32 059,   494,,,,,,,,,,,
834,,,,,,   958,,,,,,,,,,,,,,,,,,,,,,   108,,,,,,  310 644,,,,   234,,,,,,,,,,   458,  22 000,,,,,,,,,,  21 834,,,,,,,,,,,,,,,,,,,,,,   769,,,,,,,,,,,,,,,,,  6 308,,,,,,,   457,,,,,  31 740,,,,,,,   106,,,,,,,  7 121,,,,,,,,   151,,,,,,,,,  57 995,,   494,,,,,,,,,,,,,   517,,,,,,,,,,,,,,,,  600 656,,,,,,,,,,,,   286,,,,,,,  4 247,   547,,,,,,,   69,,,,,,,,,,,,,,,,,  15 546,,,   866,,  1 027,,,,,,,,,,  14 501,   652
894,,,,,,  141 001,,,,,,   81,,,,,,,,,,,,,,,,   228,,,,,,   261,,,   13,   188,,,,,,   128,,,,,   456,,,,,,,,,,  31 525,,,,,,   139,,,,,,,,,,   59,,,,,,   220,   283,,,,,,,,,,,,,,,,  3 854,,,,,,,,,   137,,,   328,,,,,,,,,,,,,,  12 382,,,   206,,,,,,,,,,,,,,  3 127,,   473,,,,,,,,   148,,,,,,,,,,,,,,,,,,,,,  2 285,,,,,,,,,,   138,,,,,,,,,,  2 660,,,,,,,,,,,,,,,,,,,,,,,,   359,,,  1 434,  6 172,   460,,,,,,,,,,,  23 707
716,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  67 945,,,,,,,,,,,,,,,,,  266 322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  15 313,,,,,,,,,,,,,,,,,,,,,,,,,,,  18 132,,,,,,,,,,,,  22 815,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 147,,,,,,   14,,,,,,,,   477,,,   6,,,,,,,  14 957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   113,,   401,,,,,,,,,,,,,,,,,,,,,  6 156,,,,,,,,   115,,,,,,,,  3 617,,,,,,,,,,,,  2 832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   139,
120,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  88 874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  10 986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  97 818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,   13,   27,,,,,,,,,,,,,,,,0,,,,,,,,,   157,,,  13 169,,,,,,,,,,,,,,,   8,,,  20 510,   2,,,,,   65,,,,,,,,,,  13 090,,,,,,,,,,,,,,,,,,,,,,,,,,,   9,,,   56,,,,,,,,,,,,,,,,,,,,,,   422,,,,,,,,,,,,,,,,,,,   36,,,,,,,,,,,,,,,,,,,,,,,,,   193,,,,,,,,,   104,,,,,,,,,   42,,,   84,0,,,,  27 015,,,   15,   193,,,,,,   9,,,,,   8,,,,,,,,,   683,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  33 673,,,  8 765,,,,,,,,,   777,,,,,,,,,,   200,,,,,,,,,,,,,,,,   963,,,   318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 840,  16 104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  19 071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,  18 270,,,,,,,,,,,,,,,,  5 250,,,,,,,,,,,,,,,  4 003,,,  11 844,  3 743,,,   327,,,,,,,,,,   190,,,,,  110 720,,,,,,,,   560,,,,,,,,  6 041,,,  1 121,,,   205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   414,,,,,,,,,,,  9 493,,,,  1 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   511,,,,,,,   913,  5 503,,,,,,,,,,  4 436,,,,,,,,,,,,,,,,,,,,,,,,,   863,,,,,,,,,,,,,,   59,,,,,,,,,,,
180,,,,,,  276 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,  128 458,,,,,,,,,,,,,,,  5 912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 132 791,,,,,,,,,,,,,,,,,,,,,  137 306,,,,  15 271,,,,,,,,,,,,,,,,,,,  19 780,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 529,,,   86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   501,,,,,,,,,,,,,,   429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,   41,,,   408,,,,,,,,,,,,,,   184,,  19 261,,,,,,,,,,,  2 580,   62,,,  18 690,   108,,,  1 669,,,   128,,,,,  6 021,,,  1 252,,,,,,   60,  3 287,,,,,,,,  32 079,,,,,,,,  5 930,,,,,,   33,  2 348,,,,,,,,  1 837,,,,,,,,,,,,,,   6,,,   12,,,,,,,,,   923,,,,,,,,,,,  20 352,,,,,,,,,,,,,   264,,,,,,,,,,,  8 823,,,,,,,,,,,,,,,,   72,,,,,   78,,,,,,,,  2 401,,  11 255,,,,,,,,,,   5,,,,,,,,,,   11,,,,,  8 493,,,,   83,,,,,,,,,,   202,,,,,,,,,,,
678,,,,,,   556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   286,,,,,,,,,,,   221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   228,,,,,,,,,,,,,,,,,,,,,,,   212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 321,,,,,,  3 661,,,,,,,,,,,,,,,,,,  1 223,,  4 249,,,,  1 942,,,  2 272,,,,  1 308,,,,  1 395,,,  2 154,,,,,,  1 264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 545,,,,,,,,,,  3 497,,,,,,,,,,  6 248,,,,,  33 836,  5 362,,,,,  3 312,,,,,,,,,,,,,,,,,  1 430,,  2 802,,,,,,,,  166 903,  2 480,,
818,   188,   96,   573,,,   21,,   13,   243,   143,,   418,   557,   23,   11,   325,   143,,   216,   521,,   35,,,,,   33,,   112,,   55,   58,   55,   36,,,   109,   382,,   45,   264,,   20,   501,,,   52,   527,   39,,,   181,   96,,,   77,   191,   93,   94,   240,   247,,,   9,,   151,,   359,   16,   503,,,,   178,  2 490,,,,   28,,  7 378,   186,   7,  1 077,,,,,   7,   138,   66,,,,,   106,,   823,  1 725,   118,  4 401,   87,,   728,  3 710,,  1 105,  3 473,   143,   112,,  2 064,   45,,,  2 232,,   36,  3 176,,,,   38,   21,  2 168,   12,   192,,,,   128,,,   57,,   59,   6,,,   627,   13,   9,   277,,,   863,,   88,,   88,   567,,,   94,   401,   403,,,,,,   711,   329,   38,,   278,   240,   45,,   194,  7 112,   44,,,,,,,,,  5 065,   334,,   14,   42,   84,,   56,,,  6 209,   170,,   362,   199,  52 935,  11 817,,,   297,  1 334,  5 198,   68,   844,   113,,,,,,   513,   685,   27,,,   75,   92,   475,  2 573,   126,  5 336,,,   80,,   25,,,,  3 850,   22,   30
434,   452,   266,  2 079,,,,,,,   346,,  1 016,  1 288,,,   894,   613,,   625,  1 197,,,,,,,   153,,   286,,,,,,,,,  1 509,,,   744,,,  1 800,,,,  2 178,   183,,,   511,,,,,,,   299,   675,   863,,,,  11 822,   485,,  1 230,,  1 470,,,,   569,  6 208,,,,,,  16 289,   526,,  2 804,,,,,,,   213,,,,,   297,,  2 902,  6 863,   340,  26 910,,,,  9 034,,  2 428,  12 240,   492,   307,,  6 919,,,,  7 318,,,,,,,,,  6 351,,   464,,,,   345,,,,,   187,,,,  2 534,,,,,,  2 158,,,,   267,  1 870,,,   271,  1 236,  1 445,,,,,,  2 566,   824,,,   921,   661,,,   537,  15 828,,,,,,,,,,  19 379,   952,,,   144,   342,,,,,  40 088,   505,  3 005,   900,   486,  179 924,  24 407,,,   779,  2 854,  17 576,   313,  2 410,,,,,,,  1 826,  2 014,   115,,,,   413,  1 669,  6 959,   317,  13 063,,,   257,,,,,,  13 236,,
504,,,  8 429,,,,,,,,,,,,,,,,,   880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 180,,,,,,,,,,,,,,,,  1 166,,,,,,,,,,  13 813,,,,,,   903,,,,,,,,,   618,,,,,,,,,,,  1 075,,,,  1 189,,,,,,,,,,,   847,,,   737,,,,,,,,,,,,   999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 132,,,,,,,,,,,,  2 571,,,,,,,,  1 284,,,,,,,,,  1 618,,,,,,,,   760,,  1 147,,,,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  18 271,  129 807,,,  1 711,,,,,,,,,,,,,,,  13 976,,,,,,  21 886,,,  237 519,,  502 740,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 304,,,,,,,,,,,,  6 241,,,,,,,,,  2 439,,,,,,,,  1 079,,,,,,,,,,,,,,,,,,,,,,,,  23 677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   22,,0,,,,,,,,,,,,,,,,,,,,,,,  57 771,,,,,,,,,,,,,,,,
788,,,  13 669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,   546,,,,,,,,,,,,,   602,,,,,,,,,,  3 841,,,,,,   896,,,,,,,,,,,,,,,,,,,,0,,,,  1 610,,,,,,,,,,,,,,  1 215,,,,,,,,   198,,,,   374,,,,,,,,,  7 220,,,,,,,,,,,   119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   323,,,,,,,,,,,,,,   627,,,,,,   377,,,,,,,,,,,,,,,,,,,   234,,,,,,,,,,,
732,,,   45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   155,,,,,,,,,,,,,,,   550,   581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   215,,,,   313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,   889,,,,,,   111,,,,,,,,,,,,,,,,,,,,,,,,,,   104,,,,,,  1 055,,,,,,,,,,,,,,,   849,   98,,,,,,,,,,,,,,,,,,,,,   320,,,,,,,,,,,,,,,,,  2 375,,,,   178,,,   155,,,,,   179,,,,,,,   816,,,,,,   161,  1 150,,,,,,,,   471,,,,,,,,,   297,,   462,,,   181,,,,,   187,,,   111,,   175,,,,,,,,   132,,,,,,,,,,,,,,,,,,,,   67,,,,,,,,  9 329,,,   480,,,,   174,   124,,,,,,,,,,,,,,,,   411,,,  2 034,   743,   313,,,,,,,,,,  3 213,  7 917
426,,,,,,,,,,,,,,,,,,,,,,,,,,,,   104,,,,,,,,,,,,,,,,   140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   105,,,,,,,,,,,,,,,,   266,,,,,,,,,,,,,,,,,,,,,,,,,,   44,,,,,,,,,,,,,,,,,   28,,   4,,,,,,,,,,,,,   266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 528,,,,,,,   44,,,,,,,,,,,,,,,,,   160,,,,   100,   91,,,,,,,,,,   72,   72
516,   61,,   684,,,  22 978,,   662,   70,   89,,   758,   861,,   70,   68,   45,,,   260,,   219,,,,,,   932,   755,,,   43,   100,   549,,,   167,   266,,,,,   45,  4 392,,,,,  1 579,,,   43,,   961,,,   107,   142,  4 501,   160,,,,,   245,,,,,   298,,,,   110,   758,,,,   122,,  12 815,   202,,,,,,,,   75,,,,,,,,   953,   127,   43,,   85,,   153,  1 165,,   160,,,  1 569,,,,,,   65,   177,,   49,,,   61,,   521,,,,,,,,   151,,,,,,,,,   194,,,,,   729,,   70,,,  1 389,,,   75,,   235,,,,,,   348,   238,   613,,,   49,,,   43,   642,   506,,,,,,,,,,   43,,   80,   231,,,,,,   131,  11 988,,   485,,,   281,,   277,   142,   606,,,   104,,,,,,,,   49,,,,   680,   363,,  2 429,  1 553,  1 485,,,,,,,,,,  4 277,  20 430
710,   36,   63,   233,,,  11 043,,,   702,,,  3 145,  2 520,,,   100,  1 540,   18,   93,  4 009,,   119,   38,,   98,,   91,  15 678,   960,   14,   14,  2 393,,  1 305,,,  1 436,  2 292,,   73,,,   405,  8 051,  1 075,,   159,   120,  3 712,,,   695,   391,   416,,  1 304,   779,   85,  7 488,   886,,,,,  1 204,,,   325,   56,  1 792,,,   29,   370,  3 828,,,   190,,,  25 144,  4 046,   21,  3 034,,,,,   56,   48,   18,   34,,,,,   13,  10 958,   742,   424,   88,  4 728,,  1 879,  8 891,   119,   786,   34,,  3 911,,   56,0,   20,   163,   563,  130 897,   192,   98,,   157,   11,   263,  17 067,   554,   34,   65,   133,,,,  3 604,,   86,,   9,,,,   660,  320 659,   131,  23 874,   14,   77,  11 283,,  1 181,   66,   13,  10 027,   13,   17,   435,   20,  2 469,,   36,   36,   72,   124,   922,  2 497,  16 592,,,  1 013,,   561,   631,  1 138,  1 512,   137,   16,,,,,,,   377,  1 674,  1 550,   133,   239,   352,,   164,,,  2 874,,,   478,   600,   60,  1 633,,  28 635,   95,  2 225,   70,,   225,   48,,,,,   16,   69,   551,,,,  2 882,  1 488,   109,  105 771,  1 698,  7 115,,   69,,,   184,   97,,,   51,  12 880,  82 744
748,,,,,,   18,,,,,,   6,,,,,,,,,,,,,,,,   64,,,,,,   29,,,,   4,,,,,,,,,,,   9,,,,,,,,,,   22,,,,,,,,,,,   3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   111,   5,,,,,,,,,,,,,,,,,,,,,,,  14 585,,,,,,,   2,,,,,,,,,,,,,,,,,,,,,,,,   12,,,,,,,,,,,,,,,,,,,   12,  8 013,,,,,,,,,,,,,,,,,,,,,,,,   8,,,,,   112,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 331,,,,,,,,   374,,,,,,,,   789,,,  7 612,,,,,,,,,,,,,,,,,,,,,,,   743,,,,,,,  5 656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   715,,,,,,,,,,,,,,,,,,,,,,,  25 546,  22 139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  21 733,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,  2 554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  303 170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  30 522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  46 731,,,,,,,,,,,,,,,,,,,,,,,  10 291,  3 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 466,,,,,,,,,,,,,,,,,,,,,,,,,  7 625,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,  1 899,,,   8,,,,,,,,,,,   19,,,,,,,,,   104,,,,,,,,,,,,,,,   41,,,,,,,,   12,,   92,,,,,,,,,,,,,,,,,,,,,   137,,,   14,   10,,   33,   74,,,,,,,,   80,   839,,,,,,,,,,,,,,   253,,   3,,,,,,,,,,,,,,,   8,,,,,   12,,,,,,,   5,,,,,,,   64,,,,,   72,,,,,   114,,,,,,,,,,   4,,,  1 031,,,,,,,   74,,,,,,,,,  3 111,,   384,,,   26,,,,,,,,,   40,,,,,,,   24,,,,,   14,,,,,,,,,,,   37,,   22,,   232,   30,,,,,,,,,,
